path,label
D:\coral_patches\macroalgae\51310.jpg,macroalgae
D:\coral_patches\macroalgae\36322.jpg,macroalgae
D:\coral_patches\sand\44264.jpg,sand
D:\coral_patches\porites\8222.jpg,porites
D:\coral_patches\porites\51565.jpg,porites
D:\coral_patches\porites\34765.jpg,porites
D:\coral_patches\off\16512.jpg,off
D:\coral_patches\off\5381.jpg,off
D:\coral_patches\crustose_coralline_algae\53952.jpg,crustose_coralline_algae
D:\coral_patches\porites\33975.jpg,porites
D:\coral_patches\turf\18285.jpg,turf
D:\coral_patches\sand\40157.jpg,sand
D:\coral_patches\macroalgae\4120.jpg,macroalgae
D:\coral_patches\off\30821.jpg,off
D:\coral_patches\sand\58891.jpg,sand
D:\coral_patches\porites\4962.jpg,porites
D:\coral_patches\off\14449.jpg,off
D:\coral_patches\off\2553.jpg,off
D:\coral_patches\turf\50891.jpg,turf
D:\coral_patches\turf\56397.jpg,turf
D:\coral_patches\off\7356.jpg,off
D:\coral_patches\sand\38095.jpg,sand
D:\coral_patches\macroalgae\35917.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\27032.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\28734.jpg,macroalgae
D:\coral_patches\off\9666.jpg,off
D:\coral_patches\crustose_coralline_algae\56606.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\50450.jpg,macroalgae
D:\coral_patches\off\28592.jpg,off
D:\coral_patches\off\7282.jpg,off
D:\coral_patches\macroalgae\34135.jpg,macroalgae
D:\coral_patches\sand\59226.jpg,sand
D:\coral_patches\sand\19183.jpg,sand
D:\coral_patches\porites\45063.jpg,porites
D:\coral_patches\macroalgae\35397.jpg,macroalgae
D:\coral_patches\sand\27566.jpg,sand
D:\coral_patches\macroalgae\56454.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\9959.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\48442.jpg,macroalgae
D:\coral_patches\macroalgae\52631.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\37919.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\58386.jpg,macroalgae
D:\coral_patches\porites\19784.jpg,porites
D:\coral_patches\macroalgae\37665.jpg,macroalgae
D:\coral_patches\sand\40364.jpg,sand
D:\coral_patches\porites\27397.jpg,porites
D:\coral_patches\crustose_coralline_algae\30299.jpg,crustose_coralline_algae
D:\coral_patches\porites\25290.jpg,porites
D:\coral_patches\macroalgae\282.jpg,macroalgae
D:\coral_patches\porites\5785.jpg,porites
D:\coral_patches\porites\3481.jpg,porites
D:\coral_patches\porites\33430.jpg,porites
D:\coral_patches\sand\16778.jpg,sand
D:\coral_patches\off\12455.jpg,off
D:\coral_patches\sand\6454.jpg,sand
D:\coral_patches\turf\56584.jpg,turf
D:\coral_patches\sand\25924.jpg,sand
D:\coral_patches\macroalgae\33997.jpg,macroalgae
D:\coral_patches\porites\44781.jpg,porites
D:\coral_patches\turf\35657.jpg,turf
D:\coral_patches\turf\35507.jpg,turf
D:\coral_patches\macroalgae\2240.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\24701.jpg,crustose_coralline_algae
D:\coral_patches\porites\51697.jpg,porites
D:\coral_patches\sand\12681.jpg,sand
D:\coral_patches\turf\16587.jpg,turf
D:\coral_patches\crustose_coralline_algae\21754.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\32920.jpg,crustose_coralline_algae
D:\coral_patches\sand\806.jpg,sand
D:\coral_patches\porites\48696.jpg,porites
D:\coral_patches\macroalgae\34895.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\2984.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\13587.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\1174.jpg,crustose_coralline_algae
D:\coral_patches\sand\20316.jpg,sand
D:\coral_patches\turf\36717.jpg,turf
D:\coral_patches\porites\40866.jpg,porites
D:\coral_patches\sand\2956.jpg,sand
D:\coral_patches\turf\18466.jpg,turf
D:\coral_patches\macroalgae\22809.jpg,macroalgae
D:\coral_patches\macroalgae\51456.jpg,macroalgae
D:\coral_patches\off\32942.jpg,off
D:\coral_patches\macroalgae\34879.jpg,macroalgae
D:\coral_patches\turf\38380.jpg,turf
D:\coral_patches\sand\53223.jpg,sand
D:\coral_patches\sand\4638.jpg,sand
D:\coral_patches\macroalgae\41998.jpg,macroalgae
D:\coral_patches\turf\30863.jpg,turf
D:\coral_patches\off\22887.jpg,off
D:\coral_patches\crustose_coralline_algae\43779.jpg,crustose_coralline_algae
D:\coral_patches\turf\56343.jpg,turf
D:\coral_patches\off\32730.jpg,off
D:\coral_patches\off\23594.jpg,off
D:\coral_patches\off\40638.jpg,off
D:\coral_patches\porites\42583.jpg,porites
D:\coral_patches\off\10647.jpg,off
D:\coral_patches\crustose_coralline_algae\15139.jpg,crustose_coralline_algae
D:\coral_patches\porites\17086.jpg,porites
D:\coral_patches\sand\49100.jpg,sand
D:\coral_patches\porites\57992.jpg,porites
D:\coral_patches\turf\18640.jpg,turf
D:\coral_patches\sand\44955.jpg,sand
D:\coral_patches\off\7216.jpg,off
D:\coral_patches\macroalgae\2878.jpg,macroalgae
D:\coral_patches\off\58477.jpg,off
D:\coral_patches\porites\21788.jpg,porites
D:\coral_patches\sand\2720.jpg,sand
D:\coral_patches\porites\50264.jpg,porites
D:\coral_patches\porites\37603.jpg,porites
D:\coral_patches\crustose_coralline_algae\46293.jpg,crustose_coralline_algae
D:\coral_patches\turf\25589.jpg,turf
D:\coral_patches\off\35651.jpg,off
D:\coral_patches\porites\27044.jpg,porites
D:\coral_patches\porites\31774.jpg,porites
D:\coral_patches\macroalgae\29523.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\39288.jpg,crustose_coralline_algae
D:\coral_patches\sand\18758.jpg,sand
D:\coral_patches\turf\30939.jpg,turf
D:\coral_patches\porites\53529.jpg,porites
D:\coral_patches\crustose_coralline_algae\52095.jpg,crustose_coralline_algae
D:\coral_patches\porites\6158.jpg,porites
D:\coral_patches\crustose_coralline_algae\45521.jpg,crustose_coralline_algae
D:\coral_patches\porites\15750.jpg,porites
D:\coral_patches\off\43300.jpg,off
D:\coral_patches\porites\16397.jpg,porites
D:\coral_patches\off\33605.jpg,off
D:\coral_patches\off\41241.jpg,off
D:\coral_patches\off\59641.jpg,off
D:\coral_patches\sand\12947.jpg,sand
D:\coral_patches\sand\3883.jpg,sand
D:\coral_patches\macroalgae\34084.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\23384.jpg,crustose_coralline_algae
D:\coral_patches\porites\40412.jpg,porites
D:\coral_patches\crustose_coralline_algae\39155.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\26895.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\56965.jpg,crustose_coralline_algae
D:\coral_patches\sand\42407.jpg,sand
D:\coral_patches\off\1062.jpg,off
D:\coral_patches\macroalgae\18022.jpg,macroalgae
D:\coral_patches\macroalgae\19859.jpg,macroalgae
D:\coral_patches\macroalgae\24067.jpg,macroalgae
D:\coral_patches\sand\17656.jpg,sand
D:\coral_patches\sand\47617.jpg,sand
D:\coral_patches\off\33711.jpg,off
D:\coral_patches\sand\48617.jpg,sand
D:\coral_patches\off\26297.jpg,off
D:\coral_patches\porites\11253.jpg,porites
D:\coral_patches\sand\50316.jpg,sand
D:\coral_patches\off\58191.jpg,off
D:\coral_patches\sand\43506.jpg,sand
D:\coral_patches\sand\1796.jpg,sand
D:\coral_patches\turf\10563.jpg,turf
D:\coral_patches\sand\43449.jpg,sand
D:\coral_patches\off\32937.jpg,off
D:\coral_patches\off\29794.jpg,off
D:\coral_patches\macroalgae\13246.jpg,macroalgae
D:\coral_patches\porites\55804.jpg,porites
D:\coral_patches\off\56151.jpg,off
D:\coral_patches\sand\3411.jpg,sand
D:\coral_patches\turf\53271.jpg,turf
D:\coral_patches\off\20481.jpg,off
D:\coral_patches\off\38395.jpg,off
D:\coral_patches\sand\37400.jpg,sand
D:\coral_patches\turf\10395.jpg,turf
D:\coral_patches\sand\15553.jpg,sand
D:\coral_patches\porites\20036.jpg,porites
D:\coral_patches\porites\16831.jpg,porites
D:\coral_patches\porites\28194.jpg,porites
D:\coral_patches\crustose_coralline_algae\29018.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\8552.jpg,macroalgae
D:\coral_patches\sand\49954.jpg,sand
D:\coral_patches\turf\13401.jpg,turf
D:\coral_patches\porites\2279.jpg,porites
D:\coral_patches\porites\36315.jpg,porites
D:\coral_patches\turf\30646.jpg,turf
D:\coral_patches\macroalgae\42393.jpg,macroalgae
D:\coral_patches\sand\17700.jpg,sand
D:\coral_patches\sand\8454.jpg,sand
D:\coral_patches\sand\8999.jpg,sand
D:\coral_patches\macroalgae\18054.jpg,macroalgae
D:\coral_patches\turf\29790.jpg,turf
D:\coral_patches\porites\38720.jpg,porites
D:\coral_patches\turf\14579.jpg,turf
D:\coral_patches\turf\42982.jpg,turf
D:\coral_patches\turf\46433.jpg,turf
D:\coral_patches\turf\18088.jpg,turf
D:\coral_patches\porites\52299.jpg,porites
D:\coral_patches\porites\40850.jpg,porites
D:\coral_patches\porites\25829.jpg,porites
D:\coral_patches\macroalgae\12750.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\33610.jpg,crustose_coralline_algae
D:\coral_patches\porites\33131.jpg,porites
D:\coral_patches\sand\38765.jpg,sand
D:\coral_patches\porites\41450.jpg,porites
D:\coral_patches\macroalgae\55422.jpg,macroalgae
D:\coral_patches\macroalgae\5424.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\13928.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\54227.jpg,macroalgae
D:\coral_patches\sand\4356.jpg,sand
D:\coral_patches\sand\15587.jpg,sand
D:\coral_patches\macroalgae\16481.jpg,macroalgae
D:\coral_patches\off\17973.jpg,off
D:\coral_patches\porites\28185.jpg,porites
D:\coral_patches\macroalgae\34710.jpg,macroalgae
D:\coral_patches\off\15097.jpg,off
D:\coral_patches\crustose_coralline_algae\50838.jpg,crustose_coralline_algae
D:\coral_patches\sand\49913.jpg,sand
D:\coral_patches\turf\25676.jpg,turf
D:\coral_patches\macroalgae\34026.jpg,macroalgae
D:\coral_patches\off\47543.jpg,off
D:\coral_patches\crustose_coralline_algae\23662.jpg,crustose_coralline_algae
D:\coral_patches\turf\55697.jpg,turf
D:\coral_patches\crustose_coralline_algae\25078.jpg,crustose_coralline_algae
D:\coral_patches\turf\39729.jpg,turf
D:\coral_patches\off\3885.jpg,off
D:\coral_patches\porites\4048.jpg,porites
D:\coral_patches\sand\32818.jpg,sand
D:\coral_patches\sand\18477.jpg,sand
D:\coral_patches\sand\2200.jpg,sand
D:\coral_patches\macroalgae\19313.jpg,macroalgae
D:\coral_patches\porites\28762.jpg,porites
D:\coral_patches\macroalgae\7485.jpg,macroalgae
D:\coral_patches\turf\37249.jpg,turf
D:\coral_patches\porites\33263.jpg,porites
D:\coral_patches\crustose_coralline_algae\25674.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\5397.jpg,crustose_coralline_algae
D:\coral_patches\off\28299.jpg,off
D:\coral_patches\crustose_coralline_algae\43577.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\24259.jpg,macroalgae
D:\coral_patches\turf\263.jpg,turf
D:\coral_patches\turf\29767.jpg,turf
D:\coral_patches\off\34492.jpg,off
D:\coral_patches\porites\17099.jpg,porites
D:\coral_patches\off\53660.jpg,off
D:\coral_patches\crustose_coralline_algae\44852.jpg,crustose_coralline_algae
D:\coral_patches\porites\19900.jpg,porites
D:\coral_patches\turf\41854.jpg,turf
D:\coral_patches\turf\13285.jpg,turf
D:\coral_patches\sand\38787.jpg,sand
D:\coral_patches\off\17192.jpg,off
D:\coral_patches\crustose_coralline_algae\31568.jpg,crustose_coralline_algae
D:\coral_patches\porites\32718.jpg,porites
D:\coral_patches\off\40676.jpg,off
D:\coral_patches\porites\8600.jpg,porites
D:\coral_patches\macroalgae\35031.jpg,macroalgae
D:\coral_patches\turf\45918.jpg,turf
D:\coral_patches\turf\46319.jpg,turf
D:\coral_patches\macroalgae\11044.jpg,macroalgae
D:\coral_patches\off\7699.jpg,off
D:\coral_patches\sand\46562.jpg,sand
D:\coral_patches\sand\59705.jpg,sand
D:\coral_patches\off\8767.jpg,off
D:\coral_patches\macroalgae\25426.jpg,macroalgae
D:\coral_patches\macroalgae\7663.jpg,macroalgae
D:\coral_patches\turf\45019.jpg,turf
D:\coral_patches\porites\42149.jpg,porites
D:\coral_patches\turf\33490.jpg,turf
D:\coral_patches\off\50908.jpg,off
D:\coral_patches\off\21885.jpg,off
D:\coral_patches\crustose_coralline_algae\50465.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\24620.jpg,crustose_coralline_algae
D:\coral_patches\porites\45516.jpg,porites
D:\coral_patches\turf\3860.jpg,turf
D:\coral_patches\sand\13653.jpg,sand
D:\coral_patches\porites\17144.jpg,porites
D:\coral_patches\turf\17767.jpg,turf
D:\coral_patches\turf\15685.jpg,turf
D:\coral_patches\macroalgae\7728.jpg,macroalgae
D:\coral_patches\macroalgae\35207.jpg,macroalgae
D:\coral_patches\sand\47507.jpg,sand
D:\coral_patches\off\22858.jpg,off
D:\coral_patches\macroalgae\42738.jpg,macroalgae
D:\coral_patches\turf\54111.jpg,turf
D:\coral_patches\off\32424.jpg,off
D:\coral_patches\porites\49216.jpg,porites
D:\coral_patches\sand\23393.jpg,sand
D:\coral_patches\crustose_coralline_algae\7823.jpg,crustose_coralline_algae
D:\coral_patches\sand\16076.jpg,sand
D:\coral_patches\off\42078.jpg,off
D:\coral_patches\sand\25159.jpg,sand
D:\coral_patches\turf\21290.jpg,turf
D:\coral_patches\sand\45188.jpg,sand
D:\coral_patches\sand\51852.jpg,sand
D:\coral_patches\off\13266.jpg,off
D:\coral_patches\crustose_coralline_algae\57702.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\10916.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\59426.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\9845.jpg,macroalgae
D:\coral_patches\macroalgae\27124.jpg,macroalgae
D:\coral_patches\sand\53567.jpg,sand
D:\coral_patches\crustose_coralline_algae\15769.jpg,crustose_coralline_algae
D:\coral_patches\sand\46912.jpg,sand
D:\coral_patches\crustose_coralline_algae\50718.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\57583.jpg,crustose_coralline_algae
D:\coral_patches\turf\20502.jpg,turf
D:\coral_patches\turf\55589.jpg,turf
D:\coral_patches\turf\33021.jpg,turf
D:\coral_patches\macroalgae\58692.jpg,macroalgae
D:\coral_patches\porites\4481.jpg,porites
D:\coral_patches\crustose_coralline_algae\56827.jpg,crustose_coralline_algae
D:\coral_patches\porites\4550.jpg,porites
D:\coral_patches\crustose_coralline_algae\49731.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\41369.jpg,macroalgae
D:\coral_patches\turf\33699.jpg,turf
D:\coral_patches\crustose_coralline_algae\53215.jpg,crustose_coralline_algae
D:\coral_patches\turf\11026.jpg,turf
D:\coral_patches\turf\45795.jpg,turf
D:\coral_patches\sand\47547.jpg,sand
D:\coral_patches\macroalgae\45241.jpg,macroalgae
D:\coral_patches\porites\56467.jpg,porites
D:\coral_patches\crustose_coralline_algae\41101.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\404.jpg,macroalgae
D:\coral_patches\porites\2222.jpg,porites
D:\coral_patches\turf\11890.jpg,turf
D:\coral_patches\sand\12674.jpg,sand
D:\coral_patches\crustose_coralline_algae\4372.jpg,crustose_coralline_algae
D:\coral_patches\turf\31947.jpg,turf
D:\coral_patches\crustose_coralline_algae\51736.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\24532.jpg,crustose_coralline_algae
D:\coral_patches\off\1801.jpg,off
D:\coral_patches\turf\18075.jpg,turf
D:\coral_patches\off\20756.jpg,off
D:\coral_patches\sand\16665.jpg,sand
D:\coral_patches\turf\24843.jpg,turf
D:\coral_patches\sand\53892.jpg,sand
D:\coral_patches\sand\56933.jpg,sand
D:\coral_patches\sand\31355.jpg,sand
D:\coral_patches\macroalgae\13313.jpg,macroalgae
D:\coral_patches\off\17022.jpg,off
D:\coral_patches\turf\32091.jpg,turf
D:\coral_patches\off\50386.jpg,off
D:\coral_patches\porites\41644.jpg,porites
D:\coral_patches\crustose_coralline_algae\8879.jpg,crustose_coralline_algae
D:\coral_patches\porites\56086.jpg,porites
D:\coral_patches\sand\35719.jpg,sand
D:\coral_patches\sand\1258.jpg,sand
D:\coral_patches\sand\13748.jpg,sand
D:\coral_patches\macroalgae\27657.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\49104.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\46158.jpg,macroalgae
D:\coral_patches\porites\4240.jpg,porites
D:\coral_patches\off\30440.jpg,off
D:\coral_patches\sand\55645.jpg,sand
D:\coral_patches\sand\54446.jpg,sand
D:\coral_patches\crustose_coralline_algae\15110.jpg,crustose_coralline_algae
D:\coral_patches\off\17675.jpg,off
D:\coral_patches\porites\53672.jpg,porites
D:\coral_patches\porites\43501.jpg,porites
D:\coral_patches\sand\40944.jpg,sand
D:\coral_patches\sand\17435.jpg,sand
D:\coral_patches\turf\1488.jpg,turf
D:\coral_patches\sand\47251.jpg,sand
D:\coral_patches\macroalgae\645.jpg,macroalgae
D:\coral_patches\porites\38125.jpg,porites
D:\coral_patches\crustose_coralline_algae\59120.jpg,crustose_coralline_algae
D:\coral_patches\off\48962.jpg,off
D:\coral_patches\crustose_coralline_algae\41870.jpg,crustose_coralline_algae
D:\coral_patches\sand\29692.jpg,sand
D:\coral_patches\off\30210.jpg,off
D:\coral_patches\off\27936.jpg,off
D:\coral_patches\sand\34261.jpg,sand
D:\coral_patches\crustose_coralline_algae\6674.jpg,crustose_coralline_algae
D:\coral_patches\turf\20850.jpg,turf
D:\coral_patches\off\3522.jpg,off
D:\coral_patches\sand\7894.jpg,sand
D:\coral_patches\sand\28972.jpg,sand
D:\coral_patches\macroalgae\48565.jpg,macroalgae
D:\coral_patches\sand\29645.jpg,sand
D:\coral_patches\crustose_coralline_algae\53809.jpg,crustose_coralline_algae
D:\coral_patches\porites\33295.jpg,porites
D:\coral_patches\porites\21938.jpg,porites
D:\coral_patches\porites\57934.jpg,porites
D:\coral_patches\crustose_coralline_algae\54932.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\8388.jpg,macroalgae
D:\coral_patches\macroalgae\33006.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\17436.jpg,crustose_coralline_algae
D:\coral_patches\turf\55471.jpg,turf
D:\coral_patches\sand\34333.jpg,sand
D:\coral_patches\porites\33616.jpg,porites
D:\coral_patches\macroalgae\11614.jpg,macroalgae
D:\coral_patches\turf\31715.jpg,turf
D:\coral_patches\sand\43764.jpg,sand
D:\coral_patches\sand\26713.jpg,sand
D:\coral_patches\off\1070.jpg,off
D:\coral_patches\crustose_coralline_algae\58491.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\50288.jpg,macroalgae
D:\coral_patches\off\7557.jpg,off
D:\coral_patches\crustose_coralline_algae\29828.jpg,crustose_coralline_algae
D:\coral_patches\sand\59299.jpg,sand
D:\coral_patches\crustose_coralline_algae\703.jpg,crustose_coralline_algae
D:\coral_patches\turf\53939.jpg,turf
D:\coral_patches\porites\44097.jpg,porites
D:\coral_patches\porites\26701.jpg,porites
D:\coral_patches\macroalgae\28245.jpg,macroalgae
D:\coral_patches\turf\41132.jpg,turf
D:\coral_patches\off\59405.jpg,off
D:\coral_patches\off\58134.jpg,off
D:\coral_patches\porites\51823.jpg,porites
D:\coral_patches\off\20196.jpg,off
D:\coral_patches\macroalgae\10862.jpg,macroalgae
D:\coral_patches\turf\53409.jpg,turf
D:\coral_patches\crustose_coralline_algae\17349.jpg,crustose_coralline_algae
D:\coral_patches\turf\35476.jpg,turf
D:\coral_patches\macroalgae\14857.jpg,macroalgae
D:\coral_patches\turf\27093.jpg,turf
D:\coral_patches\porites\20809.jpg,porites
D:\coral_patches\off\57508.jpg,off
D:\coral_patches\porites\56181.jpg,porites
D:\coral_patches\off\10886.jpg,off
D:\coral_patches\macroalgae\43224.jpg,macroalgae
